uid_vk,uid_inst
246632726,1383816158
246642601,4119377099
246944606,2269296079
247012588,3596925962
247464235,449172282
247629016,2327759273
247730279,1663621700
247813170,326250181
247884838,1435670717
247921156,2197667349
248026015,1444628436
248043003,378481377
248073859,1717238193
248133630,1159895300
248145697,1563797124
248209036,175363779
248677713,2551852180
248865071,4035899642
248958202,514162987
249021009,318812756
249344443,1446835176
249511617,1475644634
249556137,1949399622
249601072,1513468024
249635577,1353601099
249727059,600101424
249754836,2815013409
249802189,3273589975
249856142,3060182907
249857030,632842743
250020132,2294808306
250056451,1445837421
250067023,3316035410
250086584,4255205569
250182070,1553213198
250183789,1382209908
250413574,1192954005
250708397,1148690911
250806813,1224843831
251013185,1201259334
251083013,1326466957
251098463,1516873109
251139273,392041281
251497578,233502302
251514211,1580228874
251766989,1256313133
251785101,738623029
251957812,1440547526
252190894,1142407150
252250731,1443564796
252290690,1415658992
252386315,1525108819
252494804,1213413468
252532371,621315643
252595267,3272891201
252651239,309169498
252738769,1418191000
252770355,266376547
252814280,1221610687
252870795,2099945553
252921020,198901954
253063186,4058529721
253156319,1109410242
253264883,1251725705
253441642,1520236042
253546974,3915605291
253979253,408991588
254197021,3732784130
254200520,1723100957
254203586,1377435081
254211726,2540590997
254250443,1258613928
254255726,398754976
254379811,742072094
254704302,3211867373
254779511,182383459
254803157,3021010328
254865390,3448677614
254940748,2994100180
255053618,1366774017
255082891,578628000
255231208,940732003
255362085,1292158969
255380889,966974923
255572490,3427106822
255599111,1313577681
255696002,3582268781
255790648,26498931
255803871,3563244205
255926890,407380820
255968271,2201981896
256040289,1349852877
256051240,521020286
256351758,1818042756
256522324,822746492
256742936,492555729
256753397,4311951975
256965351,2208642663
257077020,920975639
257162235,2248050114
257231481,2533485216
257238993,2916902101
257261932,1664256264
257473144,1530957825
257474283,569052386
257554687,525449740
257671348,2122070060
257744123,1530934967
257821368,985031274
257961222,1774855504
258126176,329082065
258298846,1460454890
258364434,1304758329
258617427,360495240
258752868,3491137782
259090117,2253636039
259223925,1411928464
259244658,1549417730
259323336,1996223349
259468381,1526067435
259540702,398975409
259774079,973180952
259791358,697689571
260067147,324166684
260194836,1541717761
260427710,3412035669
260517868,334435366
260791952,637409415
260818805,1438916180
260929961,1973865218
260949397,1454226705
261142931,2513366283
261670418,339886120
261781002,3431176640
261862245,412874551
261956828,1707181000
262152812,718405200
262400868,2253024331
262424245,1465425359
262687205,1563898994
262711865,1057225487
262922261,1643205182
263078598,2226565274
263092509,249575265
263264787,1925544496
263503181,224425534
263742172,303482477
263836319,814088618
263948563,1587489856
264106671,1573274297
264133047,3943747088
264216428,421712627
264272364,1391999190
264483449,653508068
264503577,280706452
264537329,1297875907
264570000,444103996
264578487,525296700
264760492,1464069379
265222776,3148907120
265285133,1731381613
265492822,1207599329
265577797,217733721
265578987,446605181
265583882,1547781069
265585790,996814068
265614400,561500901
265623899,1959506131
265690977,4427677460
265695097,2082372284
266046998,605234643
266060890,1303476764
266369363,426935415
266597908,4274845963
266640241,1477912636
266674333,1590206053
267055687,1478132167
267185306,1572832269
267391601,1640668200
267436962,4005371650
267463181,1356957327
267516428,3501079146
267517068,3087584825
267595522,1467106442
267818781,845265147
267917800,2318198157
267961769,1530027085
267966513,1660539550
268370838,309857378
268377115,1439364019
268386820,3261505220
268425846,1562467839
268445514,1254056471
268536560,1500756551
268581747,2081920480
268591675,682328674
268741778,478933840
268746857,1609006400
268966920,4197261689
269002364,2222524718
269011504,1581359639
269097651,1500073581
269128870,3109577849
269148070,3039746722
269160137,633102403
269246155,888462780
269254013,878836773
269353866,453861990
269383078,376359144
269459253,375471711
269540161,1907911334
269623922,2525701169
269718767,1129555719
269764386,3568805286
269790407,1256728199
270040792,296434927
270190097,1579366683
270376077,2153429950
270461560,2461871566
270494886,2173325748
270989125,1511947124
271089059,1625425227
271100612,2113465436
271176595,1969342348
271185875,730677991
271185889,783059207
271234012,1518654675
271337501,1359392552
271342142,409048493
271409587,1232147174
271421731,952843367
271651376,3596961322
271700098,3421351352
271709294,2167226658
271803558,473895018
272019847,232021042
272134887,789763464
272224861,1545044534
272260359,453586813
272644726,1479018970
272663687,104819981
272663946,246495167
272864324,1449775782
272901393,662041909
272955129,1468751917
272979265,1498307114
273065970,636357186
273147286,2492005288
273180502,344513460
273245772,2150550552
273470561,1531177225
273510457,1697638508
273897237,182430088
273913113,1614874475
274361366,2022424372
274432858,2690667957
274604242,3060309236
274736789,1574456180
274748668,3862285665
274760674,1456817325
275038937,2342478538
275056606,1436002665
275115734,1541775599
275146841,1663002553
275207021,1672648588
275615300,1614363784
276121976,1218777067
276429127,1999570239
276675547,1704390263
277044444,1198501898
277183484,877360038
277231218,354065123
277257985,561393549
277527666,334242095
277553527,1712957600
277675663,293291551
278001713,1037450549
278076547,15229746
278235402,498894002
278235549,335234957
278401713,3555343692
278465685,3028712776
278473023,259995605
278536779,2371104134
278650765,1640295499
278674228,1579550097
278868767,552228775
278977550,2074138844
279023512,4445258206
279185598,1922655245
279428333,1091629784
279652366,3224177956
279870875,280901262
279876742,432201962
279883320,2313682682
279886145,440722985
279956287,1338782193
280361804,2218992677
280378946,2226823812
280545586,3942482661
280710276,1167116651
280775843,2273513204
280806314,457080476
281014746,1459218422
281059744,1561600304
281074036,2089095383
281162838,3196072615
281441515,2709923112
281568224,1515639825
281680369,1246183789
281786619,1033216662
281823082,3239229084
281843991,3298766918
281880785,316608365
281906190,1467864680
281922746,1440402916
282176804,4036994302
282290065,1489862236
282390297,2267987963
282501088,387324190
282517545,350397155
282676385,235286078
282771681,2793968912
282854046,813362565
283025056,1611526468
283225559,4100744485
283323038,3925084526
283357019,997662942
283629835,3128333079
283643975,1434939840
283682815,1490449566
283829768,2281595402
284013892,188054199
284131483,309208389
284339720,1474655204
284645285,3178012491
284807483,304742937
284922486,1646098282
285181168,1635215574
285236285,654799814
285755618,1471086284
286007561,1518072542
286131628,3014349335
286166364,246244464
286167260,1726362855
286273202,3919170394
286278643,656546222
286313970,1456672581
286496087,1410596183
286650857,269613005
286695752,2459248876
286859563,2646432217
286984769,315491631
287218839,1396036996
287302878,1298906291
287421219,576435491
287458626,3107221922
287629174,2213790960
287651593,1378121491
287722313,383078984
287753419,1752743466
287839361,1292760481
287870609,248972910
287883499,1441409610
287990010,2045364570
288235237,1765436065
288301989,1310325687
288426643,3945928619
288508083,1403544071
288522076,309502722
288641076,1146584098
288643003,550785692
288805575,2092951427
288825333,2261773030
288967872,1509048812
289015829,492051393
289127275,2504960599
289333399,1240449799
289665881,3043186746
290170393,648742118
290532240,358874523
290666278,1961893618
290777436,715973016
290926229,1639471046
290935039,1604550788
291049416,1518123110
291112284,1424075604
291284968,1648335430
291318193,324353665
291414536,917894097
291417252,1903015812
291427501,2208161137
291529548,2280617810
291672590,468414047
291718048,2929580836
291755908,4237235510
291779643,2188772591
291782723,1998083009
292012959,2077909503
292100907,2161162951
292148053,2163001378
292581034,287991725
292595543,515760704
292600362,657351129
292615354,2044116555
292715203,4368458371
292815276,640966724
293064258,2930105937
293256551,569790777
293263634,1471654377
293276212,318067060
293360284,1455014567
293936687,54866806
294179193,1465538590
294208558,4101647683
294237080,1723942379
294360054,2215711270
294389110,2261619682
294437770,1970176186
294445879,1723724282
294520466,1928919132
294732218,2403827323
294761282,1491474569
294977960,509060814
295187579,422523715
295569184,1528550572
295570459,309172674
295836282,496655948
296129364,1586805330
296414364,331412426
296424962,747204116
296617676,3305286567
296745726,1443985792
296757371,1423470845
296914660,1407865431
297143067,2293578032
297518313,1660098581
297572753,1336474108
297643645,253549852
297899745,3120989191
297961397,1988145316
297970448,1944674022
298087803,1103111379
298123890,2165260926
298245486,4265635513
298258128,2125928303
298419407,2286929312
298558326,190842335
298975539,1519921149
299061156,3082744200
299320688,3256898487
299329479,1776590683
299515001,2225728370
299525022,1755351708
299542700,1811143561
299603034,1794515966
299636572,1684395273
299687255,2294005684
299727262,10654075
299870415,615673931
300018263,2225117179
300218103,1497639706
300398990,1009241839
300404769,1712736023
300450956,1321487493
300549740,1750698968
300601431,2365159582
300664143,2083307560
300668962,3517641448
300705296,2987250497
300765138,3932763349
300836929,1488103158
300971273,3713682332
301054510,1403749233
301326268,347463293
301360628,1784787878
301364258,3018018872
301437083,1521996434
301488367,328240648
301554786,1528997784
301685923,3664888795
301776007,1550211444
301956533,1581244888
301969780,1446861518
302005702,1825363464
302022905,2090348984
302049237,1484164886
302076770,520957041
302134192,2018264637
302149518,2298264882
302367374,1535815618
302468630,835353897
302539512,2027229989
302539696,221180870
302753659,961532095
302884064,3147336828
302906168,414265151
303096107,3255287698
303488737,1432591884
303580704,1530352293
303665209,2048907191
303722260,258218580
303749091,1711408700
303883845,998491756
303890224,1643065108
303938638,1462394950
303965523,1226399963
304012080,611356973
304058310,2054502378
304172284,1776925334
304174503,411954575
304247581,3105508614
304358328,1221204493
304385191,4047083787
304525551,1536413198
304532916,2245319997
304636811,1294115844
304703626,645775885
304733887,2060083050
304752684,1390836132
304787059,2924648179
304866507,1515957334
305124131,1517174019
305242844,368315454
305346877,2286261402
305624871,315922680
305763966,2356058367
305802820,1405206771
305885419,1416513005
306090408,1531105885
306162042,2211373483
306375183,1907064194
306537474,3651457111
306556726,1156547071
306653282,1124385179
306687758,1416564862
306804625,309884722
307267860,2115496629
307288673,2534283878
307311263,1810839684
307380776,1522242492
307389814,2254815163
307946270,1628100829
308138799,1471245429
308278926,3896054296
308356367,3061643640
308395774,1428509491
308711203,1519874908
308752931,393533787
308766156,3734328904
308776864,2195021894
309192254,2208401069
309315317,539571833
309337729,461894243
309680765,285661514
309766962,348323300
309991135,3621915847
311004614,1140768565
311031495,4549103408
311064489,451516912
311070382,459583316
311225912,1624464239
311322557,1522669438
311359246,2280124910
311599353,2353310130
311664706,2131578868
311788016,3416029805
311850085,536135273
311896963,702379214
312430565,1449624055
312443888,3534667570
312556661,1624330512
312894865,1393609489
313398770,944010273
313418748,1355947385
313451499,54398698
313481117,417726611
313541508,312595778
313680245,53639885
313927533,1639664109
313964050,1293148690
314107219,1433389269
314305552,708326520
314601480,620971919
314877321,3517771463
314895658,1984193787
314916841,2881425536
314959450,3288245357
314964339,4093587742
315004865,501484145
315011078,428493346
315248577,2029868376
315494257,1992703749
315509207,1200866275
315596833,678169913
315667298,1562670087
316198472,523544103
316218691,1589214445
316784618,1510185319
316855866,2078643020
316857090,1518826036
317065507,306987502
317145184,1370235842
317159081,1829660006
317162290,3063087711
317315236,3417255588
317398389,3554357950
317696589,2245848359
317772821,1270138219
317853342,2085690637
317869006,1449713310
318334850,3592762586
318553237,543013358
318555684,1959512994
319009227,1269696011
319085367,3086192504
319407272,360337635
319498626,325391208
319646798,2313933569
319810172,1509419229
319920993,314600036
319946325,4115105596
319973703,1058867566
320050642,2212041482
320068285,1389607927
320170399,1629235984
320225116,2197998623
320491187,2163862023
320527711,613689644
320532689,1499578874
320533717,2261265208
320668092,2150512874
320734336,359146148
321032933,934523397
321279163,569380531
321388661,4861392903
321456534,2275619880
321733652,4256557187
321842879,1422947594
322296698,2998325466
322335642,2362268888
322341824,1540958161
322425456,1942912373
322524163,2999986854
322773594,457901492
322848540,3638390808
323258735,1207158127
323299584,1178760398
323408786,3118138520
323411150,2201157389
323524627,1536809569
323602738,1769720663
323607459,1117591096
323684192,1575883277
323844705,3124004889
323850027,539404796
323943835,4165794518
324174111,263380038
324287805,633496429
324507003,1292882659
324510219,1098141432
324623844,1826209843
325070966,1947797956
325168540,2284942704
325288050,1325762643
325332828,1599894908
325477529,2049942807
325657795,4190493037
325761210,644189627
325887944,569441763
326025003,754816936
326194525,1973484069
326718672,565370911
326860892,2111700795
326883418,1413055746
326936500,2915229955
327116199,2292202467
327129347,1068785850
327168868,475333241
327253586,4136577387
327352238,3502721228
327473408,1114931079
327530814,795694303
327568557,3052638209
327578748,1363912560
328763991,2211525390
328804193,2276336059
328808578,1044594476
328884107,279813554
328995461,3962822652
329006717,365660559
329104248,2987149587
329203024,2084181238
329272032,2007649213
329291031,4016714353
329483663,515466501
329616602,251743180
329763567,1194717593
329765030,1630310928
329853268,1363013620
329908845,3211557296
330561062,359161972
330690805,1237843727
330887582,2247415691
331080647,4092059562
331300735,2364617157
331685549,2780980508
331843669,2018778588
331948892,2311283664
332241350,2266970420
332242439,2016500016
332686492,2269649307
332752351,2645195322
332885633,1322237866
333031034,2273382762
333322645,1554823945
333346624,2276679466
333353006,2103698782
333413675,1024978421
333473535,307240076
333494029,1482394469
333619110,1178181081
333647837,2278498318
333680716,3980243388
333743423,3066377966
333851740,2277810900
334107691,1190256125
334316816,2367260317
334547202,3869955095
334594689,3288524897
334720010,3683267417
335015008,3655791935
335156130,1410826515
335184699,1641118660
335215947,1650469915
335306512,198377367
335343301,303009061
335662073,267989646
335765281,2917193176
335904961,1251731850
336106163,2014144414
336195091,4118593132
336754658,1156668020
336939852,1943401241
337686439,619830893
337752164,2045276977
338004401,2872508486
338355758,3086388818
338399303,3132000421
338407874,1155994207
338485852,1465334877
338488584,201926434
338866132,1189605897
338986284,3513144849
339579305,3404876823
339767358,1373531107
340402606,2713720804
340612616,457473804
340833652,3912089205
341572690,2402710821
342025523,2318315464
342059395,2224433423
342494207,1516059519
342525183,1240460039
342526624,2066908705
342852320,1958906171
343236156,3906210478
343265272,1525289463
343517964,995841457
343526680,2250622089
343536125,2064185961
343634976,1721109112
344044906,870739087
344065311,2987510223
344190937,2602910358
344299010,3934187795
344549962,4188378286
344758718,3867099384
344770805,1716229570
344812290,4116534144
344866031,3428913458
344935663,1276938077
345633054,1463050397
345861249,572684043
346070872,3028702633
346194977,1422415618
346848711,1812474633
347629487,1270898147
348074438,389846721
348954335,2952916823
348996004,1186668824
350078962,2284660460
350360887,2606438805
350903245,305588499
351155486,2909142824
351388401,3054993119
351491985,936864918
351562775,2034056925
351570746,348244524
351737306,3962510469
352084132,1914445676
352308174,3045950171
352393744,294882297
352701069,3077700698
352707015,1076843356
352817791,579389152
352852044,3049257098
353128570,4057236228
353130430,3035510808
353302686,3184751105
353430134,3869030916
353633352,1934974030
353797878,2263706656
354111592,2151171309
354574820,4342326997
355144539,1586376123
355516166,1399909620
355846714,2964837691
355995714,1522135301
356670314,904519249
356813194,3062614489
357013329,2220630401
357022410,3045619740
357528544,2320678991
357949745,1045489608
358359942,269880955
358371248,547874210
358521587,671431071
358648432,1711568036
358650000,1477725065
358662270,1161622291
358859806,4402511679
358932678,2246358035
359506976,289120070
359602389,463765017
359957266,3619685644
360044271,280556743
360055417,3274456579
360695443,3609194949
360936191,1776127844
360941041,398288002
361004008,1484836174
361037242,3151156940
361377158,2311562365
361500258,4086509701
361617968,3162423808
361805611,3164623418
362145131,3286777647
362245559,943244608
362269912,437301320
362779388,1044242127
363069881,3179854692
363372280,2142390956
363465590,264449761
363629901,3176748699
363674716,2073531056
363684790,3446619919
363736963,4747481502
363873526,1282884837
364006930,3011389004
364207652,3188028559
364312406,3700283340
364733245,2154680360
365312566,2421775685
365402636,1298673488
365681695,2254099681
366090770,3310605561
366125343,3253281909
366149674,1259368632
366425500,1977672983
366455327,2299194479
366526035,3456109932
366696147,3267933830
367483341,2224708212
367755197,1181380935
367854531,2439425903
367857995,3293134638
368857344,4111063036
368922454,1308021112
369223177,3584931161
369367249,1492751426
369525573,436342182
370359409,577866896
371062584,3990265924
371080687,2253404528
371338817,3453620498
371521501,1537434825
371588852,3467379489
371592586,3183305514
371839477,436352183
372218710,3440588921
372346119,417079657
372433150,301777033
372502042,2352349527
372541007,2066434471
372876473,1543512045
372973883,2950023440
373783816,2067028256
373823701,572213834
374019524,1388926380
374476149,360234866
375170039,764865866
375690564,2257895163
375825611,545732996
376172321,321656780
376279392,671458209
376849494,4192934603
376875375,1376105037
377091653,1342898517
377113332,3766135964
377174715,3582147028
377317773,471064309
377601448,1648513040
377841229,1509361697
378577987,3872788763
378597148,3444364959
378864142,2042121615
379195774,196458554
379813219,1679722356
379863590,1444972248
380126781,3014625693
380392828,1519208269
380907043,2035410451
381097703,3722349206
381536115,195599374
381707467,1729891023
381810557,334299205
382092576,1909877446
382147779,3615624578
382796317,1723710747
383317769,3907996873
383449432,1733194621
384193538,504858539
384243628,3931056228
384563457,460736279
384634386,1586071659
384889037,3946662675
384985993,2691912599
385278739,4050411810
385799242,3308838231
387599100,4198382940
388133601,1390776577
388598202,1538903390
389095486,3090772428
389880819,1544943147
390388144,1005870195
390499615,1750689612
390797078,1378282042
391538821,4080841855
391784517,1520921296
391796323,431282322
391916056,1479338787
392435805,3652397031
392520912,3561355805
394243987,2197822407
394403633,1653927554
395749749,3981072382
398307002,2099384547
399599926,4248999861
402003878,4323723614
404202383,4473784624
406136624,4398105663
410817829,4545146562
13202502,544678433
353655588,2299086705
17399930,3151476534
136522773,3122948823
89050577,3321165726
132615872,2057748976
248859749,3903299551
14283219,1364490654
141735524,2031021927
4215996,552912765
44955160,294844912
52755286,3424819141
140258703,701624772
49470154,187760016
49412529,1419209402
93517829,194459334
110915329,417299662
38313823,472453131
119246057,328031676
35529994,282239841
122854211,1587317016
137288055,985430827
153870146,1035592164
9484181,49476091
29010381,552027709
60114943,1187370170
46302506,300278529
32663447,519260324
68495613,371894031
77196847,645497274
63939040,301120002
133215561,27578198
84474585,326751736
98804719,2207329685
409394027,1512428326
193510181,1181864343
302326946,1723253011
87040703,1127974565
5674940,4579458590
397786716,4131884804
5857035,1552798605
11047935,1476324927
61228234,969176668
68243438,1361121768
4854710,1934694522
1993956,1455356373
14563126,824054698
32910174,837059217
170448620,2060228928
91335713,221501073
19078864,310010064
193143335,1309931930
199552511,243852905
345591621,4268651148
196864270,2227128616
398800129,1574774672
262424320,702973113
5888404,676894541
9726716,699545718
24309157,1947958184
27370935,4135987057
11410450,253044471
223713413,2893865032
377586732,3867501918
12882260,1819096095
356323640,2983561370
158042960,1690459376
368746132,3262791333
273782334,3520549002
140660089,1328974102
37269507,1773400118
394416855,3957475471
237924976,2295996663
52937988,1838049994
291390328,2126885349
245444990,1438856513
201391889,1464487870
349500326,2944696452
18288390,50763231
85423278,1440710919
327801758,2003721947
391708438,4080180271
394632552,4168237759
406020496,2966388399
202084254,40500142
54092012,944868741
386864097,2106427379
372503082,3483569180
367656129,3280024947
14481233,4134660125
225930579,4254059300
338672478,2948168523
229263353,3157991061
29222233,243924809
397981177,4280151798
299403021,1812155416
211722052,2263021728
214323832,1245423172
391233911,3641173147
242768467,4309299756
349152660,718844712
126796569,1744877139
356524392,3050204837
468743,3125512620
2097224,646866404
9657364,343987410
155868789,216189318
4077994,54710507
18614555,3110554
18978,259097534
6054660,37377445
62040765,296818277
1226214,248128894
8655903,200683049
101658405,643997303
31298582,2065633585
319567659,336131334
10377705,514954762
282346223,1598934887
174602640,1044233751
6223534,329114774
80374902,260730686
360224848,3137833967
181446014,368377815
7156663,36392083
294913622,1624314983
116801747,332349070
2693003,1383629170
4299733,309212945
97389616,1303303783
365693257,2751664298
27185735,304185322
142477363,1597747009
56284672,1123822182
146503986,236772048
23733911,480459166
161270071,1610465403
380687462,3714025500
301022166,1714878765
37406905,1345717252
12178661,3012042815
99526267,1248495710
190347063,1259565074
280088150,1572651271
55227266,1824233609
2846597,409192230
4549644,368463032
22043137,344420868
607297,35701623
156553002,1459042261
2744387,788272898
161483292,2860138840
3467737,377609680
155711746,1007500599
14669404,1443838347
268704904,1481986267
116819960,1062009233
727171,31948372
253632229,966918466
4777051,1647032191
271655,251514212
1191526,712147833
70573498,1424840612
309879636,3039604533
6033990,526839530
3284576,1348325597
239009623,1706198829
248252612,3657725839
293895960,469705273
356661001,3060108426
389386303,4143363773
71197763,197891303
234805202,4133182490
381414196,4104201298
386693638,573133978
287925302,329422730
175097782,2213395629
26555552,911991349
60142846,449096821
88906813,1198232993
225933559,4048175651
1109585,1650473414
3406081,1997368707
13271863,1490335094
23930019,2714562646
5982722,222033345
9243290,215499264
178500415,3918164789
11780286,1514943637
15371818,3872183453
95303032,1911940784
22556155,302375178
153493010,1576241180
11100497,702273520
1036051,1569177983
20693553,367747116
2606571,547519831
48095676,3031419595
513530,1626376278
4436647,17526962
232963967,4280243486
63936438,1229223403
50502281,2671927502
2002748,299257479
5478886,311590416
3733369,45969034
32593,221362366
4167731,255737895
941035,215813909
4750030,352554779
2622413,33778929
167837345,510101344
810976,241204514
21476336,30865591
1562516,292825947
113994,1293967949
27069417,40563000
12473569,358702073
346598146,2347263153
2620565,417111172
81621689,1736394254
14726354,1218776160
1653862,3052609629
218640125,50242029
94571046,277915201
10893333,2088840147
6298523,2007134077
9139228,262175599
3518305,496130588
308956771,1961344809
32425687,807480909
28793980,1036990
289532416,289539127
14095900,1162339479
8976439,606759358
3331355,1091620935
6401225,209840108
9317061,2847379347
7798715,11480919
13612698,197097166
1978885,1361413997
3244688,197653804
5900321,51233263
1890821,726355257
1653034,39907298
457155,190538522
2604383,1544569304
6730301,282819059
10076103,368770429
8668680,330643069
3021066,4514698633
606547,12974782
1343186,1319455918
2608743,104797391
152604594,1163173639
4589213,524981767
134810009,1088138899
156214774,294266807
21881332,1277773909
21409234,190639526
2819084,51683025
3255432,1506472077
844485,5858393
11535180,543889170
3571648,33925607
6906295,13765128
2654125,9679258
1276291,439850
6136094,334675315
14857948,221867600
8688335,1298598514
216917841,1067179423
2184740,218647622
3191542,261187169
8818308,3235489313
17799078,30743551
2694181,3951583121
5910185,1723740598
4960210,288231484
598170,536722428
24590240,34063868
1729063,915315761
3650532,303027983
2416940,19647629
4323366,4430359
18306,4313231
132582597,962544
11639863,925742530
1557354,51549521
5348361,322977779
24522721,356439021
375014141,4150338141
5277447,198025542
619143,2983181599
13517868,1519721573
16209196,425321488
12137583,495343561
162392273,1460409547
6028091,1183431122
31708653,2053944066
13115344,599334861
28976446,360075895
7175120,185485152
8994522,314795345
39286850,2065938181
80776446,1347800601
51512260,297354192
24101952,1746127185
95097233,1466323458
140758109,2894221068
103662026,195205365
2063119,7821571
43484837,678304971
7486121,535877341
8230728,1446845754
198235,34644420
51607192,37773305
7368089,653031855
1059302,5213710
7296406,193160240
8534741,33457610
2077849,1484306220
36010627,505756508
8184877,204009261
950508,1526415998
6770592,465326
10924204,2254064042
694058,34667695
1578205,40689145
7888839,216606324
9703199,847821942
13940244,1708069518
1104039,40594883
11149878,19797910
8052333,213689114
7601918,275098360
2666219,1804934585
109518755,1428555288
119216774,264340299
206523107,235802597
20859541,1308349319
18561532,549360406
263808332,1678827287
297045717,1726213220
14800715,715965300
18249212,258673436
868637,208821229
2615354,2888073259
39732237,658061250
318113913,2212191222
215613359,1978625681
3784448,1972084267
16484321,1765132992
30613175,519655690
53919845,1091534856
2821783,209217799
192670834,412137609
146853096,3156664103
12400366,1732484737
31958578,3282923667
21599901,293165815
51608766,540957263
32531203,3209917883
185851706,2681440651
34873859,2045431186
15994537,23657949
2642634,2271441177
329388989,3689284224
3181183,1123294706
8107193,462515363
85994394,298886284
6406996,2067159283
149034013,2251096514
19714162,405411711
8303281,249449970
194062279,2997893642
2857421,296728393
302817056,327397691
29176785,301566465
195665226,43515867
9154453,3874641738
85403445,1414637171
4184813,466724395
181877337,2889280754
229432699,2255920313
178266016,2238058883
62463642,3518913935
48842420,220855095
9099301,554885027
584404,1649590596
198502043,30589308
85678386,48734018
14047328,55275194
34214226,4241725868
3227180,3122786034
17485585,305074982
4406617,1798553608
18085277,323980865
18091627,494503114
21402475,306228519
8155843,336132332
364190320,3534552324
202778915,3547653403
279016278,1492471780
3941049,2199497343
105637136,420180940
11483200,637280993
6187168,53275252
2410032,1041584289
1082679,223837168
1167279,263731784
249988945,1256896097
1303196,796232925
5180284,304890083
5485276,511990218
21433517,636475577
5429836,1294269994
6193892,579244465
1947490,174431137
38028744,1236504128
254947670,2954351733
154339051,1655707806
10295129,304875901
417804,32155727
4308299,1472907733
26126080,1013496942
229011352,1617505648
62516620,491789812
101474527,3042242537
154816111,581711595
271736927,2118819849
197793139,3262980318
23868321,1131883895
51915,576499043
16285580,227433164
7696218,243886699
325501548,2223559825
21356463,506393430
1900734,378250780
272536917,4062238630
5244020,231819532
139024641,687608228
68254680,902722743
250360810,1955291842
12761572,1819109637
55906103,1365111777
13413967,1931709884
64739156,1410483869
174694627,1452033956
210112020,3678050253
125901066,2897741861
30043,423256885
2931580,254924298
19197887,732624228
153981142,1501925234
130548486,1420172922
159289984,2954698040
11650591,44778473
15927188,1399157232
4495875,414283355
81218338,1454793627
96575561,2245075863
161665236,1559361522
259443809,1449677780
3161865,285106956
3766201,839238431
2148773,44793948
4939317,244232104
3512522,191510279
85798689,3627543123
386195012,3655861358
288314986,1546678793
14722936,256785930
208872200,299640655
31292968,425164443
690911,273173848
618094,260003511
4359765,1152942204
55034305,1788221732
270320288,1499969498
332863438,1454466111
65597186,1012588038
373848598,3590026822
4628068,347298807
135790,232949836
189767002,1488574624
299083470,1827410706
3833342,329148163
6668016,201064879
314616978,2074229810
26333491,1183457755
2384362,3246491706
215616226,4135142395
305474376,2315648566
1951511,42149375
1298804,619364381
6841970,719506977
324504339,2207426451
16848309,4141989004
14580334,416614871
2630416,655318862
6431686,308014219
6710739,368299789
3213577,208100012
64646285,3451681663
8033759,216887553
4252198,296872100
35677967,222122078
3687936,27387730
107666914,608864318
17424265,178522808
179482267,1439131239
17447887,261809110
1052267,188306461
2442910,28422813
11555476,322350768
46612125,605351234
2925816,193097833
56167657,718486778
3029542,368815998
11933562,509258831
292064367,1998582985
1177649,18804355
5657893,33803907
3565276,55422967
99323745,593940488
52714352,341870936
18179208,272125576
164084093,221671985
18615434,262455296
3376303,1197231765
153610803,427919350
14869234,217826400
152090358,579018861
10538211,223949802
3722799,245158858
2160184,212413426
5590575,41713281
20068069,222186912
134229636,370469436
10446464,2318611627
7562414,450298827
51534970,404446789
15405587,477868175
19148941,357333353
332841329,2266117697
769150,1097815754
2177155,36255676
72454197,1955334129
8370021,524587419
2360986,1433059117
6937580,240447402
53617736,1039779086
3973848,1397179384
12885790,3300007148
6585985,1621927380
63182619,465447777
63417819,647161249
86782250,4293514410
4392554,30631338
54549945,1271250903
284211823,616100814
43217838,1814377745
6029047,1977172089
24624184,731261003
2332819,10080347
162692415,1559324080
11866424,407665695
140797726,1086509049
4820006,507692627
127312,190515303
1867803,9398888
1312646,1099010937
4423407,1292543265
84243721,268927891
118725,539005091
331797,206793973
496,496588538
8581,18240510
1049982,401162512
53102036,18253691
340981,2950078348
401070,37663236
2100602,183464281
61012617,2202683067
34333,3682863
25404,49831387
2845152,519019984
24242,190219153
4795294,192672204
37619804,856108002
4745711,1392326566
129839972,439887145
2296803,230505944
359888858,3124902972
3546329,49740069
4177614,175451479
33063504,477564940
814460,22446863
1728884,144420159
49874214,328782049
3227763,2218538383
4949012,15890932
5372310,1093368085
3207026,219918662
3986500,2155327954
1258558,426259501
7799730,1035905888
253007,1432802863
1681239,290788764
246636,4411362
3227684,257779300
54935733,1176319745
1499094,1543303043
641978,258091115
329445176,2228211187
4246616,230346786
623828,174135343
2290404,13441058
18387136,255746905
28588212,202866107
3165775,292561946
24228634,432932946
197233442,545758475
10934898,180944823
7325706,333779981
5476514,253090706
4648476,3947710417
23479399,532657505
27613787,420435333
177712662,2221198846
110591266,620552615
4467540,195258119
143616141,505224414
3157816,1081675537
2623346,1731076110
88981703,180893153
14464425,1476974690
43913033,276980711
137579797,1664134822
85185298,224332706
2023348,368231876
1600171,312698661
8529248,2328738827
44085462,209260378
1179588,290651865
5250165,1440444004
19037678,1557258368
17809752,360646664
334049598,1468690638
12161445,1252921347
1960745,309143808
95910471,205851158
246448835,742514155
137523344,1260921463
48894109,1121668715
183748316,252454988
216264064,1101678048
1623593,327801229
72948149,579109853
4034550,724186411
266655721,2006938437
276032500,1388703369
32081875,1418509977
